acta_id,departamento,provincia,municipio,recinto,mesa,candidato_1,candidato_2,candidato_3,candidato_4,votos_nulos,votos_blancos,total_votos,ciudadanos_habilitados,observacion
ACTA-4010102470007,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470007,51,66,109,197,10,12,445,507,
ACTA-4010102470008,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470008,40,27,172,159,53,40,491,548,
ACTA-4010102470009,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470009,21,89,156,288,47,123,724,889,
ACTA-4010102470010,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470010,7,34,290,327,76,82,816,907,
ACTA-4010102470011,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470011,64,30,307,321,86,19,827,975,
ACTA-4010102470012,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470012,70,111,0,367,24,90,662,846,
ACTA-4010102470013,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470013,21,88,112,284,13,114,632,749,
ACTA-4010102470014,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470014,34,104,69,237,55,95,594,732,
ACTA-4010102470015,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470015,0,2,2,6,0,0,10,10,
ACTA-4010102470016,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470016,1,33,33,559,11,67,704,810,
ACTA-4010102470017,Oruro,Cercado,Oruro,U.E. Tocnico Humanostico San Rafael,4010102470017,106,96,310,251,39,29,831,996,
ACTA-4010202487001,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487001,19,30,76,198,0,27,350,369,
ACTA-4010202487002,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487002,13,34,14,96,2,9,168,177,
ACTA-4010202487003,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487003,44,66,21,230,60,75,496,604,
ACTA-4010202487004,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487004,63,51,160,277,33,25,609,645,
ACTA-4010202487005,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487005,25,6,12,159,27,29,258,306,
ACTA-4010202487006,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487006,0,1,2,12,1,1,17,17,
ACTA-4010202487007,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487007,1,14,114,155,15,27,326,348,
ACTA-4010202487008,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487008,57,32,24,464,15,18,610,639,
ACTA-4010202487009,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487009,2,29,22,169,19,51,292,346,
ACTA-4010202487010,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487010,65,58,128,325,4,11,591,684,
ACTA-4010202487011,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487011,20,3,42,109,0,11,185,188,
ACTA-4010202487012,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487012,24,71,186,293,22,78,674,780,
ACTA-4010202487013,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487013,2,5,5,14,1,3,30,32,
ACTA-4010202487014,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487014,25,61,134,225,54,35,534,634,
ACTA-4010202487015,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487015,8,60,61,139,16,8,292,295,
ACTA-4010202487016,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487016,53,28,239,345,25,129,819,832,
ACTA-4010202487017,Oruro,Cercado,Caracollo,Nucleo Escolar Beta Raqay Pampa,4010202487017,42,85,124,111,25,55,442,562,
ACTA-4010302504001,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504001,1,3,7,7,0,2,20,20,
ACTA-4010302504002,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504002,79,114,260,231,37,57,778,890,
ACTA-4010302504003,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504003,5,16,43,39,9,1,113,122,
ACTA-4010302504004,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504004,3,0,6,14,1,0,24,26,
ACTA-4010302504005,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504005,29,61,17,185,4,19,315,331,
ACTA-4010302504006,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504006,4,15,11,49,12,18,109,125,
ACTA-4010302504007,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504007,30,11,77,196,10,19,343,392,
ACTA-4010302504008,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504008,0,10,6,32,0,1,49,57,
ACTA-4010302504009,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504009,7,0,23,35,2,5,72,76,
ACTA-4010302504010,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504010,23,40,15,115,11,39,243,277,
ACTA-4010302504011,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504011,5,3,12,34,5,9,68,77,
ACTA-4010302504012,Oruro,Cercado,El Choro,Unidad Educativa Nataniel Aguirre,4010302504012,25,40,9,168,32,23,297,337,
ACTA-4010302516001,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516001,55,35,203,325,69,58,745,937,
ACTA-4010302516002,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516002,3,6,4,78,7,2,100,106,
ACTA-4010302516003,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516003,20,33,20,462,14,27,576,609,
ACTA-4010302516004,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516004,40,89,131,338,29,72,699,803,
ACTA-4010302516005,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516005,1,0,1,16,0,2,20,22,
ACTA-4010302516006,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516006,107,99,260,326,42,80,914,929,
ACTA-4010302516007,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516007,5,16,3,101,17,0,142,177,
ACTA-4010302516008,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516008,49,42,183,171,29,33,507,580,
ACTA-4010302516009,Oruro,Cercado,El Choro,Unidad Educativa Kewioal,4010302516009,70,14,6,417,5,67,579,649,
ACTA-4020102525001,Oruro,Abaroa,Challapata,Nucleo Escolar Simon Bolivar (Thiomoko),4020102525001,5,9,18,10,4,3,49,51,
ACTA-4020102525002,Oruro,Abaroa,Challapata,Nucleo Escolar Simon Bolivar (Thiomoko),4020102525002,6,4,1,44,2,6,63,71,
ACTA-4020102525003,Oruro,Abaroa,Challapata,Nucleo Escolar Simon Bolivar (Thiomoko),4020102525003,97,95,143,461,19,5,820,823,
ACTA-4020102528001,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528001,7,79,141,108,18,50,403,474,
ACTA-4020102528002,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528002,51,12,89,269,24,93,538,589,
ACTA-4020102528003,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528003,54,103,116,301,68,20,662,810,
ACTA-4020102528004,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528004,12,15,3,90,10,24,154,165,
ACTA-4020102528005,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528005,56,65,217,353,19,36,746,747,
ACTA-4020102528006,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528006,2,76,59,207,18,20,382,404,
ACTA-4020102528007,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528007,73,39,231,264,46,35,688,716,
ACTA-4020102528008,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528008,9,2,32,33,6,6,88,102,
ACTA-4020102528009,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528009,0,1,2,3,0,0,6,6,
ACTA-4020102528010,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528010,27,20,5,131,11,36,230,247,
ACTA-4020102528011,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528011,12,44,93,169,18,21,357,382,
ACTA-4020102528012,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528012,7,92,217,331,62,85,794,878,
ACTA-4020102528013,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528013,5,5,4,34,5,3,56,60,
ACTA-4020102528014,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528014,33,88,28,294,50,95,588,648,
ACTA-4020102528015,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528015,0,0,1,4,0,0,5,5,
ACTA-4020102528016,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528016,4,45,174,277,2,38,540,564,
ACTA-4020102528017,Oruro,Abaroa,Challapata,U.E. Lacolaconi,4020102528017,54,81,44,242,11,22,454,472,
ACTA-4020202545001,Oruro,Abaroa,Quillacas,U.E. Jose Nabo Quintana Navia,4020202545001,3,8,10,38,5,7,71,75,
ACTA-4020202545002,Oruro,Abaroa,Quillacas,U.E. Jose Nabo Quintana Navia,4020202545002,12,13,38,29,10,19,121,128,
ACTA-4020202545003,Oruro,Abaroa,Quillacas,U.E. Jose Nabo Quintana Navia,4020202545003,0,6,0,22,3,5,36,45,
ACTA-4020202545004,Oruro,Abaroa,Quillacas,U.E. Jose Nabo Quintana Navia,4020202545004,10,31,23,80,3,7,154,188,
ACTA-4020202545005,Oruro,Abaroa,Quillacas,U.E. Jose Nabo Quintana Navia,4020202545005,37,162,277,298,2,68,844,921,
ACTA-4020202545006,Oruro,Abaroa,Quillacas,U.E. Jose Nabo Quintana Navia,4020202545006,53,122,168,161,77,124,705,820,
ACTA-4030102551001,Oruro,Carangas,Corque,U.E. El Paso A,4030102551001,11,91,104,344,31,3,584,604,
ACTA-4030102551002,Oruro,Carangas,Corque,U.E. El Paso A,4030102551002,77,72,209,201,29,97,685,741,
ACTA-4030102551003,Oruro,Carangas,Corque,U.E. El Paso A,4030102551003,39,44,57,225,25,69,459,582,
ACTA-4030102551004,Oruro,Carangas,Corque,U.E. El Paso A,4030102551004,14,28,1,95,12,0,150,150,
ACTA-4030102551005,Oruro,Carangas,Corque,U.E. El Paso A,4030102551005,50,104,68,249,1,79,551,560,
ACTA-4030102551006,Oruro,Carangas,Corque,U.E. El Paso A,4030102551006,15,126,295,248,16,14,714,728,
ACTA-4030102551007,Oruro,Carangas,Corque,U.E. El Paso A,4030102551007,41,32,137,197,23,66,496,556,
ACTA-4030102558001,Oruro,Carangas,Corque,Colegio La Salle,4030102558001,67,129,179,194,60,92,721,901,
ACTA-4030102558002,Oruro,Carangas,Corque,Colegio La Salle,4030102558002,73,85,42,348,64,122,734,910,
ACTA-4030102558003,Oruro,Carangas,Corque,Colegio La Salle,4030102558003,6,4,34,48,1,3,96,96,
ACTA-4030102558004,Oruro,Carangas,Corque,Colegio La Salle,4030102558004,42,62,212,236,0,82,634,808,
ACTA-4030102558005,Oruro,Carangas,Corque,Colegio La Salle,4030102558005,39,60,147,144,37,56,483,518,
ACTA-4030102558006,Oruro,Carangas,Corque,Colegio La Salle,4030102558006,0,12,192,353,58,8,623,628,
ACTA-4030102558007,Oruro,Carangas,Corque,Colegio La Salle,4030102558007,35,47,13,282,6,62,445,456,
ACTA-4030102558008,Oruro,Carangas,Corque,Colegio La Salle,4030102558008,118,156,50,467,24,41,856,861,
ACTA-4030102558009,Oruro,Carangas,Corque,Colegio La Salle,4030102558009,50,130,12,406,21,126,745,826,
ACTA-4030102558010,Oruro,Carangas,Corque,Colegio La Salle,4030102558010,46,100,53,252,17,51,519,640,
ACTA-4030102558011,Oruro,Carangas,Corque,Colegio La Salle,4030102558011,2,2,9,9,1,0,23,28,
ACTA-4030102558012,Oruro,Carangas,Corque,Colegio La Salle,4030102558012,73,130,232,186,62,47,730,733,
ACTA-4030102558013,Oruro,Carangas,Corque,Colegio La Salle,4030102558013,10,72,69,202,40,70,463,571,
ACTA-4030102558014,Oruro,Carangas,Corque,Colegio La Salle,4030102558014,36,27,9,222,1,51,346,383,
ACTA-4030102558015,Oruro,Carangas,Corque,Colegio La Salle,4030102558015,11,48,53,291,44,74,521,563,
ACTA-4030102558016,Oruro,Carangas,Corque,Colegio La Salle,4030102558016,9,5,27,61,15,20,137,163,
ACTA-4030102558017,Oruro,Carangas,Corque,Colegio La Salle,4030102558017,19,43,32,202,4,7,307,336,
ACTA-4030102558018,Oruro,Carangas,Corque,Colegio La Salle,4030102558018,10,10,11,48,2,10,91,107,
ACTA-4030102558019,Oruro,Carangas,Corque,Colegio La Salle,4030102558019,0,75,118,331,59,66,649,655,
ACTA-4030102577001,Oruro,Carangas,Corque,U.E. Prof. Jaime Alfonso Escalante Gutierrez,4030102577001,43,63,69,128,21,62,386,414,
ACTA-4030102577002,Oruro,Carangas,Corque,U.E. Prof. Jaime Alfonso Escalante Gutierrez,4030102577002,9,89,108,394,60,82,742,930,
ACTA-4030102577003,Oruro,Carangas,Corque,U.E. Prof. Jaime Alfonso Escalante Gutierrez,4030102577003,49,135,232,250,27,94,787,813,
ACTA-4030102577004,Oruro,Carangas,Corque,U.E. Prof. Jaime Alfonso Escalante Gutierrez,4030102577004,31,5,54,157,19,14,280,324,
ACTA-4030102577005,Oruro,Carangas,Corque,U.E. Prof. Jaime Alfonso Escalante Gutierrez,4030102577005,2,18,55,60,10,22,167,180,
ACTA-4030102577006,Oruro,Carangas,Corque,U.E. Prof. Jaime Alfonso Escalante Gutierrez,4030102577006,0,35,59,51,12,20,177,218,
ACTA-4030202583001,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583001,10,27,28,279,3,12,359,365,
ACTA-4030202583002,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583002,36,70,2,210,26,7,351,402,
ACTA-4030202583003,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583003,0,22,12,112,15,35,196,235,
ACTA-4030202583004,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583004,19,10,31,125,14,41,240,283,
ACTA-4030202583005,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583005,49,122,224,477,35,4,911,962,
ACTA-4030202583006,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583006,39,171,225,410,26,12,883,993,
ACTA-4030202583007,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583007,36,18,91,319,26,37,527,661,
ACTA-4030202583008,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583008,2,7,37,210,38,45,339,433,
ACTA-4030202583009,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583009,18,58,100,69,1,50,296,358,
ACTA-4030202583010,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583010,85,53,156,616,10,57,977,982,
ACTA-4030202583011,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583011,41,42,126,125,6,59,399,492,
ACTA-4030202583012,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583012,0,1,1,19,1,4,26,32,
ACTA-4030202583013,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583013,42,36,1,293,60,79,511,636,
ACTA-4030202583014,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583014,13,100,2,489,0,69,673,843,
ACTA-4030202583015,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583015,1,1,7,15,2,1,27,28,
ACTA-4030202583016,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583016,85,10,154,363,51,15,678,817,
ACTA-4030202583017,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583017,17,0,68,91,4,30,210,250,
ACTA-4030202583018,Oruro,Carangas,Choquecota,Nucleo Escolar Beta Raqay Pampa,4030202583018,1,2,10,21,0,5,39,44,
ACTA-4040102601001,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601001,29,46,112,205,7,35,434,533,
ACTA-4040102601002,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601002,61,52,138,276,17,13,557,563,
ACTA-4040102601003,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601003,31,19,97,382,22,17,568,601,
ACTA-4040102601004,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601004,20,56,54,303,28,84,545,583,
ACTA-4040102601005,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601005,2,9,13,44,3,10,81,82,
ACTA-4040102601006,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601006,5,18,46,133,0,42,244,309,
ACTA-4040102601007,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601007,30,8,27,143,13,23,244,279,
ACTA-4040102601008,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601008,50,42,103,401,31,49,676,765,
ACTA-4040102601009,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601009,14,141,257,374,15,131,932,973,
ACTA-4040102601010,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601010,57,30,46,323,27,122,605,765,
ACTA-4040102601011,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601011,23,59,35,448,39,3,607,624,
ACTA-4040102601012,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601012,93,146,307,209,41,95,891,926,
ACTA-4040102601013,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601013,16,26,72,57,21,5,197,234,
ACTA-4040102601014,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601014,1,1,2,8,0,1,13,16,
ACTA-4040102601015,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601015,36,8,98,123,25,50,340,396,
ACTA-4040102601016,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601016,25,27,69,58,18,14,211,218,
ACTA-4040102601017,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601017,14,20,66,89,0,32,221,226,
ACTA-4040102601018,Oruro,Sajama,Curahuara de Carangas,Centro de Atencion Al Turista,4040102601018,18,33,22,153,16,2,244,266,
ACTA-4040102619001,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619001,85,27,92,411,75,131,821,825,
ACTA-4040102619002,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619002,27,9,99,261,35,14,445,456,
ACTA-4040102619003,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619003,9,15,49,71,9,0,153,182,
ACTA-4040102619004,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619004,9,85,145,535,4,131,909,935,
ACTA-4040102619005,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619005,5,37,129,118,0,26,315,360,
ACTA-4040102619006,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619006,8,3,73,160,8,0,252,285,
ACTA-4040102619007,Oruro,Sajama,Curahuara de Carangas,Unidad Educativa Libertad,4040102619007,33,57,89,88,21,22,310,326,
ACTA-4040102626001,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626001,5,9,9,15,1,6,45,56,
ACTA-4040102626002,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626002,0,9,46,134,3,23,215,243,
ACTA-4040102626003,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626003,44,58,318,436,5,39,900,918,
ACTA-4040102626004,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626004,15,10,17,187,8,14,251,317,
ACTA-4040102626005,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626005,58,60,36,357,71,72,654,801,
ACTA-4040102626006,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626006,71,81,77,285,51,60,625,636,
ACTA-4040102626007,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626007,1,6,8,13,3,0,31,34,
ACTA-4040102626008,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626008,16,19,46,78,26,37,222,281,
ACTA-4040102626009,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626009,88,38,309,254,51,43,783,862,
ACTA-4040102626010,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626010,12,101,75,242,53,76,559,582,
ACTA-4040102626011,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626011,55,20,177,182,6,59,499,549,
ACTA-4040102626012,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626012,41,78,246,282,39,65,751,879,
ACTA-4040102626013,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626013,56,77,197,268,70,31,699,775,
ACTA-4040102626014,Oruro,Sajama,Curahuara de Carangas,U.E. 14 de Septiembre,4040102626014,26,2,31,195,31,19,304,348,
ACTA-4050102640001,Oruro,Litoral,Huachacalla,Escuela Manuel De Ugarte,4050102640001,71,24,26,499,72,39,731,747,
ACTA-4050102640002,Oruro,Litoral,Huachacalla,Escuela Manuel De Ugarte,4050102640002,10,31,75,60,21,4,201,230,
ACTA-4050102640003,Oruro,Litoral,Huachacalla,Escuela Manuel De Ugarte,4050102640003,0,64,100,210,2,7,383,390,
ACTA-4050102643001,Oruro,Litoral,Huachacalla,Unidad Educativa Atiy,4050102643001,0,2,3,6,0,0,11,11,
ACTA-4050102643002,Oruro,Litoral,Huachacalla,Unidad Educativa Atiy,4050102643002,2,2,13,26,1,4,48,56,
ACTA-4050102643003,Oruro,Litoral,Huachacalla,Unidad Educativa Atiy,4050102643003,29,32,69,83,10,8,231,255,
ACTA-4050302646001,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646001,14,23,48,35,7,5,132,152,
ACTA-4050302646002,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646002,0,0,8,14,2,3,27,29,
ACTA-4050302646003,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646003,6,20,93,297,29,71,516,620,
ACTA-4050302646004,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646004,9,12,6,51,7,10,95,97,Ausencia de delegados sin justificación: Casos donde se impidió el acceso o la firma de delegados de organizaciones políticas debidamente acreditados
ACTA-4050302646005,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646005,3,0,42,57,4,19,125,135,
ACTA-4050302646006,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646006,1,21,129,268,16,31,466,471,
ACTA-4050302646007,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646007,31,42,30,317,36,95,551,686,
ACTA-4050302646008,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646008,2,25,78,89,24,11,229,258,
ACTA-4050302646009,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646009,61,119,260,157,15,119,731,815,
ACTA-4050302646010,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646010,3,4,3,20,3,4,37,38,
ACTA-4050302646011,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646011,39,154,101,585,43,23,945,996,Falta de firmas o huellas: Ausencia de rúbricas de al menos tres jurados electorales legalmente designados.
ACTA-4050302646012,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646012,19,40,93,485,65,113,815,934,
ACTA-4050302646013,Oruro,Litoral,Cruz de Machacamarca,Unidad Educativa Sagrada Familia,4050302646013,36,78,207,291,25,84,721,758,
